['21.29', '34.00', '24.00']
['26.66', '33.00', '24.00']
['25.68', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '33.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '32.00', '25.00']
['24.71', '33.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '32.00', '25.00']
['26.66', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.20', '33.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '32.00', '25.00']
['24.71', '32.00', '25.00']
['25.20', '33.00', '24.00']
['26.66', '32.00', '25.00']
['25.68', '34.00', '24.00']
['26.66', '32.00', '28.00']
['26.17', '33.00', '28.00']
['24.22', '33.00', '28.00']
['26.17', '33.00', '25.00']
['26.66', '32.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '32.00', '25.00']
['25.20', '33.00', '25.00']
['25.68', '33.00', '26.00']
['25.68', '33.00', '26.00']
['26.17', '33.00', '26.00']
['26.17', '33.00', '26.00']
['25.68', '33.00', '26.00']
['26.17', '33.00', '26.00']
['25.20', '33.00', '25.00']
['26.66', '33.00', '25.00']
['26.17', '33.00', '25.00']
['26.17', '33.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '33.00', '25.00']
['26.17', '33.00', '25.00']
['25.68', '33.00', '25.00']
['26.66', '33.00', '25.00']
['27.64', '33.00', '25.00']
['26.17', '33.00', '25.00']
['27.64', '33.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '32.00', '25.00']
['24.71', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.64', '33.00', '25.00']
['24.71', '33.00', '25.00']
['25.20', '33.00', '25.00']
['25.68', '33.00', '25.00']
['25.20', '33.00', '25.00']
['27.64', '33.00', '25.00']
['27.15', '33.00', '25.00']
['27.64', '33.00', '25.00']
['27.64', '32.00', '25.00']
['27.64', '32.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['25.68', '32.00', '25.00']
['27.64', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '26.00']
['26.66', '33.00', '26.00']
['26.66', '33.00', '25.00']
['26.17', '33.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '33.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '33.00', '25.00']
['24.71', '33.00', '25.00']
['25.20', '33.00', '25.00']
['27.64', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['24.71', '32.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '32.00', '25.00']
['27.64', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['24.22', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['25.20', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.17', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['24.71', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['24.71', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '33.00', '25.00']
['25.68', '32.00', '25.00']
['24.22', '32.00', '25.00']
['25.20', '33.00', '25.00']
['25.20', '32.00', '25.00']
['24.71', '33.00', '25.00']
['26.17', '32.00', '25.00']
['27.15', '32.00', '25.00']
['25.20', '32.00', '25.00']
['26.17', '33.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '33.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['25.20', '33.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '27.00']
['26.66', '33.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '33.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.20', '33.00', '25.00']
['24.71', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '33.00', '25.00']
['26.17', '33.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '33.00', '25.00']
['25.20', '34.00', '24.00']
['25.68', '33.00', '25.00']
['25.68', '33.00', '25.00']
['25.20', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '32.00', '25.00']
['26.17', '33.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '34.00', '24.00']
['26.17', '32.00', '25.00']
['26.17', '33.00', '25.00']
['26.17', '32.00', '25.00']
['24.71', '33.00', '24.00']
['26.17', '32.00', '25.00']
['25.68', '33.00', '25.00']
['25.68', '33.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['25.68', '32.00', '25.00']
['25.68', '32.00', '25.00']
['24.22', '33.00', '25.00']
['25.20', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['25.68', '33.00', '24.00']
['25.20', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '32.00', '25.00']
['25.68', '33.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '34.00', '24.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['26.66', '32.00', '25.00']
['25.20', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.68', '33.00', '25.00']
['25.20', '32.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '33.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['26.17', '32.00', '25.00']
['25.68', '33.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '32.00', '25.00']
['26.17', '32.00', '25.00']
['26.17', '33.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.64', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['26.66', '33.00', '25.00']
['25.68', '33.00', '24.00']
['27.15', '32.00', '25.00']
['26.17', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['24.71', '33.00', '25.00']
['26.17', '32.00', '25.00']
['27.15', '33.00', '24.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '32.00', '25.00']
['24.71', '32.00', '25.00']
['26.66', '33.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '33.00', '25.00']
['26.17', '32.00', '25.00']
['25.20', '33.00', '25.00']
['25.68', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.66', '32.00', '25.00']
['25.20', '32.00', '25.00']
['27.15', '33.00', '25.00']
['27.15', '33.00', '25.00']
['26.66', '32.00', '25.00']
['24.71', '32.00', '25.00']
['27.15', '32.00', '25.00']
['24.71', '32.00', '25.00']
['27.15', '32.00', '25.00']
['27.15', '32.00', '25.00']
['26.17', '33.00', '25.00']
['23.24', '34.00', '23.00']
['24.22', '33.00', '23.00']
['23.24', '34.00', '23.00']
['23.24', '34.00', '23.00']
['23.24', '33.00', '23.00']
['24.22', '33.00', '23.00']
['24.22', '34.00', '23.00']
['23.73', '34.00', '23.00']
['22.27', '34.00', '23.00']
['23.24', '33.00', '23.00']
['23.24', '33.00', '23.00']
['24.22', '34.00', '23.00']
['23.73', '34.00', '23.00']
['22.75', '33.00', '23.00']
['24.22', '33.00', '23.00']
['23.73', '33.00', '23.00']
['23.73', '33.00', '23.00']
['23.73', '34.00', '23.00']
['22.75', '34.00', '23.00']
['24.22', '34.00', '28.00']
['23.24', '35.00', '27.00']
['23.73', '36.00', '26.00']
['23.73', '36.00', '26.00']
['23.73', '36.00', '26.00']
['24.22', '36.00', '25.00']
['24.22', '36.00', '25.00']
['23.73', '36.00', '25.00']
['23.73', '35.00', '25.00']
['23.24', '35.00', '25.00']
['24.22', '36.00', '24.00']
['40.82', '34.00', '23.00']
['39.36', '34.00', '23.00']
['41.31', '34.00', '23.00']
['41.80', '34.00', '23.00']
['40.82', '34.00', '23.00']
['41.31', '34.00', '23.00']
['41.80', '34.00', '23.00']
['41.31', '34.00', '23.00']
['40.82', '34.00', '23.00']
['38.38', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.82', '34.00', '23.00']
['20.31', '34.00', '23.00']
['20.31', '34.00', '23.00']
['15.92', '34.00', '23.00']
['20.31', '33.00', '26.00']
['19.34', '32.00', '27.00']
['17.87', '32.00', '27.00']
['16.89', '33.00', '26.00']
['17.87', '33.00', '26.00']
['19.34', '33.00', '25.00']
['19.82', '33.00', '25.00']
['20.31', '33.00', '25.00']
['18.85', '33.00', '25.00']
['19.82', '34.00', '24.00']
['19.82', '34.00', '24.00']
['17.38', '34.00', '24.00']
['19.82', '34.00', '24.00']
['16.89', '34.00', '24.00']
['19.34', '34.00', '24.00']
['16.89', '34.00', '24.00']
['19.34', '34.00', '24.00']
['18.36', '34.00', '24.00']
['19.34', '34.00', '24.00']
['17.87', '34.00', '24.00']
['16.41', '34.00', '24.00']
['20.31', '34.00', '24.00']
['17.38', '34.00', '24.00']
['18.85', '34.00', '24.00']
['15.43', '34.00', '24.00']
['19.34', '34.00', '24.00']
['19.82', '34.00', '24.00']
['13.96', '34.00', '23.00']
['18.36', '34.00', '23.00']
['15.92', '34.00', '23.00']
['19.82', '34.00', '24.00']
['19.82', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.85', '34.00', '23.00']
['18.85', '34.00', '23.00']
['18.85', '34.00', '23.00']
['17.87', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.34', '34.00', '23.00']
['15.92', '34.00', '23.00']
['20.31', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.85', '34.00', '23.00']
['16.41', '34.00', '23.00']
['19.34', '34.00', '23.00']
['20.31', '34.00', '23.00']
['18.85', '34.00', '23.00']
['13.48', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['17.38', '34.00', '23.00']
['17.87', '33.00', '26.00']
['13.48', '32.00', '27.00']
['15.92', '32.00', '27.00']
['18.36', '34.00', '23.00']
['16.89', '34.00', '23.00']
['17.87', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '33.00', '28.00']
['18.85', '33.00', '28.00']
['20.31', '33.00', '27.00']
['16.89', '34.00', '26.00']
['19.82', '34.00', '26.00']
['15.92', '35.00', '22.00']
['15.92', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.85', '35.00', '22.00']
['16.41', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.36', '35.00', '22.00']
['15.43', '35.00', '22.00']
['19.82', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.82', '34.00', '23.00']
['18.36', '34.00', '24.00']
['17.38', '34.00', '24.00']
['15.43', '34.00', '24.00']
['16.89', '34.00', '24.00']
['15.43', '34.00', '24.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.41', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.85', '35.00', '22.00']
['17.38', '35.00', '22.00']
['17.87', '35.00', '22.00']
['15.43', '35.00', '22.00']
['15.92', '35.00', '22.00']
['16.89', '35.00', '22.00']
['19.34', '34.00', '24.00']
['18.85', '33.00', '26.00']
['16.41', '33.00', '26.00']
['15.92', '33.00', '25.00']
['16.41', '33.00', '25.00']
['17.87', '34.00', '24.00']
['19.34', '34.00', '24.00']
['18.85', '34.00', '24.00']
['18.85', '34.00', '24.00']
['17.87', '34.00', '24.00']
['18.85', '34.00', '24.00']
['17.87', '34.00', '23.00']
['16.89', '34.00', '23.00']
['16.89', '34.00', '23.00']
['18.85', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.34', '34.00', '23.00']
['17.38', '34.00', '23.00']
['18.85', '34.00', '23.00']
['17.38', '34.00', '23.00']
['18.36', '34.00', '23.00']
['17.38', '34.00', '23.00']
['17.87', '34.00', '23.00']
['17.87', '34.00', '23.00']
['18.85', '34.00', '23.00']
['15.43', '34.00', '23.00']
['18.85', '34.00', '23.00']
['17.87', '35.00', '22.00']
['18.36', '35.00', '22.00']
['14.94', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.38', '35.00', '22.00']
['15.92', '35.00', '22.00']
['19.34', '35.00', '22.00']
['14.94', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.85', '35.00', '22.00']
['12.99', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.41', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.38', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.85', '34.00', '23.00']
['15.43', '34.00', '25.00']
['19.34', '34.00', '26.00']
['15.43', '34.00', '26.00']
['19.34', '34.00', '25.00']
['18.85', '34.00', '25.00']
['19.34', '34.00', '24.00']
['18.85', '34.00', '24.00']
['15.43', '34.00', '24.00']
['16.41', '34.00', '24.00']
['19.34', '34.00', '23.00']
['14.94', '34.00', '23.00']
['16.41', '34.00', '23.00']
['17.38', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['18.85', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.85', '34.00', '23.00']
['19.82', '34.00', '23.00']
['17.38', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.85', '34.00', '23.00']
['18.36', '34.00', '23.00']
['14.45', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.41', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['15.92', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.36', '35.00', '22.00']
['12.50', '35.00', '22.00']
['18.36', '35.00', '22.00']
['15.43', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '34.00', '25.00']
['18.36', '34.00', '25.00']
['18.85', '34.00', '25.00']
['16.89', '34.00', '25.00']
['18.85', '35.00', '24.00']
['18.85', '34.00', '24.00']
['18.85', '34.00', '24.00']
['17.38', '34.00', '23.00']
['18.85', '35.00', '24.00']
['18.85', '37.00', '26.00']
['18.36', '37.00', '26.00']
['16.89', '36.00', '26.00']
['17.87', '37.00', '26.00']
['16.89', '37.00', '25.00']
['16.89', '36.00', '25.00']
['17.87', '36.00', '25.00']
['18.85', '36.00', '24.00']
['19.34', '36.00', '24.00']
['15.92', '36.00', '24.00']
['17.38', '35.00', '24.00']
['17.87', '35.00', '23.00']
['16.41', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.82', '34.00', '23.00']
['17.38', '34.00', '23.00']
['17.38', '34.00', '23.00']
['16.89', '34.00', '23.00']
['19.34', '34.00', '23.00']
['15.43', '34.00', '23.00']
['17.87', '34.00', '23.00']
['18.36', '34.00', '23.00']
['15.43', '34.00', '23.00']
['16.41', '34.00', '23.00']
['16.41', '34.00', '23.00']
['15.43', '34.00', '23.00']
['16.89', '35.00', '22.00']
['17.38', '34.00', '23.00']
['16.41', '35.00', '22.00']
['13.96', '35.00', '22.00']
['16.41', '35.00', '22.00']
['16.41', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.87', '35.00', '22.00']
['16.41', '35.00', '22.00']
['14.45', '35.00', '22.00']
['15.43', '35.00', '22.00']
['14.45', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['16.41', '35.00', '22.00']
['19.34', '35.00', '22.00']
['15.43', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['13.96', '35.00', '22.00']
['15.43', '35.00', '22.00']
['12.01', '35.00', '22.00']
['14.94', '35.00', '22.00']
['15.92', '35.00', '22.00']
['15.43', '35.00', '22.00']
['18.36', '35.00', '22.00']
['12.01', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.85', '35.00', '22.00']
['14.94', '35.00', '22.00']
['17.38', '35.00', '22.00']
['16.41', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['13.48', '35.00', '22.00']
['15.43', '35.00', '22.00']
['16.41', '35.00', '22.00']
['16.89', '35.00', '22.00']
['13.48', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.36', '35.00', '22.00']
['14.94', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['15.43', '35.00', '22.00']
['14.45', '35.00', '22.00']
['17.38', '35.00', '22.00']
['13.48', '35.00', '22.00']
['13.48', '35.00', '22.00']
['16.41', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.85', '35.00', '22.00']
['14.45', '35.00', '22.00']
['19.82', '35.00', '22.00']
['18.85', '35.00', '22.00']
['15.92', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.85', '35.00', '22.00']
['17.87', '35.00', '22.00']
['15.43', '35.00', '22.00']
['14.94', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.82', '35.00', '22.00']
['15.43', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['14.45', '35.00', '22.00']
['17.38', '35.00', '22.00']
['15.43', '35.00', '22.00']
['15.43', '35.00', '22.00']
['16.41', '35.00', '22.00']
['16.89', '35.00', '22.00']
['15.43', '35.00', '22.00']
['17.87', '34.00', '25.00']
['15.92', '34.00', '25.00']
['14.45', '34.00', '25.00']
['18.85', '34.00', '25.00']
['17.87', '35.00', '24.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['15.92', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.36', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.82', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.87', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.87', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['17.38', '35.00', '22.00']
['17.87', '35.00', '22.00']
['19.34', '34.00', '24.00']
['19.34', '33.00', '25.00']
['19.34', '33.00', '25.00']
['18.85', '33.00', '25.00']
['17.87', '34.00', '24.00']
['19.34', '34.00', '24.00']
['14.94', '34.00', '23.00']
['18.85', '37.00', '25.00']
['18.36', '38.00', '25.00']
['19.34', '39.00', '25.00']
['18.85', '56.00', '29.00']
['18.36', '58.00', '29.00']
['18.85', '53.00', '29.00']
['18.85', '59.00', '29.00']
['19.34', '60.00', '29.00']
['19.34', '60.00', '28.00']
['18.85', '60.00', '27.00']
['17.87', '60.00', '28.00']
['17.87', '60.00', '27.00']
['17.87', '60.00', '26.00']
['17.38', '59.00', '26.00']
['19.34', '59.00', '26.00']
['17.38', '58.00', '25.00']
['17.38', '58.00', '25.00']
['19.34', '59.00', '26.00']
['16.89', '57.00', '25.00']
['19.34', '57.00', '25.00']
['18.36', '56.00', '25.00']
['18.85', '56.00', '24.00']
['19.34', '55.00', '24.00']
['18.85', '53.00', '24.00']
['16.41', '50.00', '24.00']
['19.34', '49.00', '24.00']
['19.82', '47.00', '24.00']
['18.85', '46.00', '23.00']
['17.87', '45.00', '23.00']
['18.36', '44.00', '23.00']
['19.34', '42.00', '23.00']
['19.34', '41.00', '23.00']
['17.87', '39.00', '23.00']
['19.34', '39.00', '23.00']
['18.85', '38.00', '23.00']
['17.87', '37.00', '23.00']
['18.85', '37.00', '23.00']
['19.34', '36.00', '23.00']
['16.41', '36.00', '23.00']
['18.85', '36.00', '23.00']
['18.85', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.34', '35.00', '23.00']
['19.34', '35.00', '23.00']
['18.85', '35.00', '23.00']
['17.87', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.82', '34.00', '23.00']
['18.36', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.82', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['17.87', '34.00', '23.00']
['18.36', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['18.85', '34.00', '23.00']
['17.87', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['18.36', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['19.34', '34.00', '23.00']
['18.36', '34.00', '23.00']
['19.34', '34.00', '23.00']
['19.34', '35.00', '22.00']
['19.34', '34.00', '23.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['17.87', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.38', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['16.41', '35.00', '22.00']
['16.89', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['18.85', '35.00', '22.00']
['18.36', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.87', '35.00', '22.00']
['17.38', '35.00', '22.00']
['17.87', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.38', '35.00', '22.00']
['18.85', '35.00', '22.00']
['15.43', '35.00', '22.00']
['18.85', '35.00', '22.00']
['19.34', '35.00', '22.00']
['17.87', '34.00', '23.00']
['17.87', '35.00', '28.00']
['16.89', '36.00', '28.00']
['19.34', '34.00', '26.00']
['17.87', '37.00', '29.00']
['17.38', '38.00', '28.00']
['19.34', '37.00', '28.00']
['18.36', '37.00', '27.00']
